image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r164.JPG,68.08055572509765,8.652743680521386,22.441237258911134,2.76249014833964,0.32994196712569784,0.009326373871564398,4692.3,1137.1708363790865,23.592394709928207,2.414129338891729,0.96411586910839,0.01243175823677495,129.67402409501307,188.1567948523838,222.78574329632883,99
r165.JPG,69.10597229003906,5.414924470622806,22.702390289306642,0.9638962480665442,0.3302245091103162,0.027588966598511185,4834.2,513.2585010390853,21.41086975714846,2.0784723938708494,0.9792761330794819,0.01620277371081073,139.5775147679477,204.01109934029938,226.94921651772535,149
r166.JPG,80.06597137451172,5.294226609249844,24.48490269978841,0.46114697496883855,0.30664448787721726,0.015162709485230451,6109.666666666667,505.57735972516275,22.080539646928028,2.5698314722407725,0.9911022766902949,0.005552883316878777,128.46090455859363,186.97578422564632,219.41634736257637,148
r167.JPG,73.70428466796875,4.410002368938123,25.377717971801758,1.3939413322894671,0.34551235193358515,0.02821242939678081,5686.5,332.10021914409435,20.15055265199485,4.790228767476935,0.9693824823903231,0.02449742871247086,127.6879442267021,196.2938484466357,228.03187588789402,56
r168.JPG,69.18975321451823,1.8917586940076196,24.447781244913738,0.3670220747852366,0.3534532274073022,0.005333307908923648,5261.666666666667,275.0128481847107,18.174538249464458,6.110266477098597,0.989498099152741,0.01421923582329858,115.27074906109239,183.9353472868365,221.07684078086922,19
r169.JPG,76.84695129394531,3.7858781603335308,23.337983703613283,2.1686992264790073,0.30406092838023374,0.02845164685054329,5393.5,702.4557716405433,26.82053004341406,2.0634437749986247,0.9550807547064647,0.019998239083920427,113.5827598720894,181.74986795497892,222.99500006766942,87
r170.JPG,80.855712890625,5.176629037197771,22.969614028930664,2.4319373644860396,0.28350974179812416,0.016039233362326263,5672.3,1013.3040346641609,21.056857472656535,4.353198919118712,0.9635640198244626,0.026924316536984988,127.58244202808937,192.3415402589289,229.8889441869879,55
r171.JPG,75.94622421264648,5.801794934167719,25.363049507141113,2.782520884199877,0.33332039170783523,0.011174542683759142,5976.5,1088.3052574224446,22.178407893989924,4.087886740304712,0.9818467572953219,0.002861936905994298,129.86973110359057,200.10796043333374,235.39216012753457,110
r172.JPG,64.14666430155437,22.263637503905365,23.66976483662923,6.940137244525274,0.39849209914216716,0.10504533462616585,4827.333333333333,2437.241075602916,23.35540295445638,6.340198172879099,0.8727077370860515,0.14317298637436185,125.30953314101028,183.10611355072163,215.88560566715753,157
r173.JPG,77.23943328857422,7.050471372381318,27.07823371887207,2.6519425470287645,0.35152390910043607,0.030072013198421028,6363.4,988.6332540993708,21.37599895064556,3.744800868671059,0.9652661975731636,0.015028499782855564,124.41296982328875,188.5801439582374,225.77064763212698,132
